,entity_label,entity_text
6,NORP,Americans
6,NORP,Americans
6,NORP,American
6,NORP,American
6,NORP,Americans
6,NORP,American
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,American
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Republican
6,NORP,Americans
6,NORP,Republican
6,NORP,Democrats
6,NORP,Republican
6,NORP,Democratic
6,NORP,Republican
6,NORP,Republican
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Republicans
6,NORP,American
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Americans
6,NORP,Chinese
6,NORP,Democrat
6,NORP,Democrats
6,NORP,Americans
6,NORP,Democratic
6,NORP,Floridians
6,NORP,Democrats
6,NORP,Republican
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Americans
6,NORP,Republican
6,NORP,Republican
6,NORP,Republicans
6,NORP,Republican
6,NORP,Republican
6,NORP,Republican
6,NORP,Americans
6,NORP,Americans
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Congressional
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Thai
6,NORP,Thai
6,NORP,NEW YORKERS
6,NORP,Republicans
6,NORP,Republican
6,NORP,Marines
6,NORP,Americans
6,NORP,Americans
6,NORP,Republican
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,anti-Muslim
6,NORP,Democratic
6,NORP,Democrats
6,NORP,Democrats
6,NORP,Democrats
6,NORP,Democrats
6,NORP,Democrats
6,NORP,Democrat
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Democrats
6,NORP,Democrats
6,NORP,Republicans
6,NORP,R
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Democrats
6,NORP,Democrats
6,NORP,Democratic
6,NORP,Republican
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Americans
6,NORP,Americans
6,NORP,FAUCI
6,NORP,Americans
6,NORP,Democrat
6,NORP,NYPD
6,NORP,Democratic
6,NORP,Republican
6,NORP,Americans
6,NORP,American
6,NORP,American
6,NORP,American
6,NORP,American
6,NORP,American
6,NORP,Republican
6,NORP,North American
6,NORP,North American
6,NORP,American
6,NORP,American
6,NORP,Republican
6,NORP,Democrats
6,NORP,Republicans
6,NORP,American
6,NORP,Democrats
6,NORP,Americans
6,NORP,Republican
6,NORP,Democratic
6,NORP,American
6,NORP,Republicans
6,NORP,REPUBLICAN
6,NORP,Republican
6,NORP,Republican
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Democrat
6,NORP,Republican
6,NORP,Republican
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Democrats
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Americans
6,NORP,Americans
6,NORP,American
6,NORP,Chinese
6,NORP,Chinese
6,NORP,Oklahomans
6,NORP,Americans
6,NORP,Americans
6,NORP,Republican
6,NORP,Republican
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Republican
6,NORP,Republicans
6,NORP,South African
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,American
6,NORP,Americans
6,NORP,American
6,NORP,Americans
6,NORP,American
6,NORP,Americans
6,NORP,Americans
6,NORP,Chinese
6,NORP,Chinese
6,NORP,Americans
6,NORP,Chinese
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Americans
6,NORP,Republicans
6,NORP,Independents
6,NORP,Democrats
6,NORP,Americans
6,NORP,Americans
6,NORP,American
6,NORP,Americans
6,NORP,Physician
6,NORP,Israeli
6,NORP,Israeli
6,NORP,Israeli
6,NORP,Israelis
6,NORP,African
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Americans
6,NORP,Guatemalan
6,NORP,Americans
6,NORP,Mexican
6,NORP,Mexican
6,NORP,American
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Democratic
6,NORP,Democratic
6,NORP,Democratic
6,NORP,Democrat
6,NORP,Republican
6,NORP,Floridians
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Muslim
6,NORP,African
6,NORP,African
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Americans
6,NORP,FAUCI
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Democrat
6,NORP,Democrat
6,NORP,Republican
6,NORP,Republican
6,NORP,R
6,NORP,American
6,NORP,American
6,NORP,Democrat
6,NORP,American
6,NORP,Chinese
6,NORP,American
6,NORP,Chinese
6,NORP,Chinese
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Democrats
6,NORP,American
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Republican
6,NORP,Republican
6,NORP,Floridians
6,NORP,Floridians
6,NORP,Republican
6,NORP,’s
6,NORP,Democrats
6,NORP,republican
6,NORP,Democrat
6,NORP,Floridians
6,NORP,Republicans
6,NORP,Republican
6,NORP,Republicans
6,NORP,Republican
6,NORP,American
6,NORP,American
6,NORP,Republican
6,NORP,Republican
6,NORP,Republican
6,NORP,Democratic
6,NORP,Republicans
6,NORP,Americans
6,NORP,Americans
6,NORP,Democratic
6,NORP,Chinese
6,NORP,Chinese
6,NORP,Tibetans
6,NORP,Republicans
6,NORP,Uyghur Muslims
6,NORP,Republican
6,NORP,Texans
6,NORP,European
6,NORP,Austrians
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,American
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Republican
6,NORP,R
6,NORP,American
6,NORP,Republicans
6,NORP,Republican
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Republican
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Democratic
6,NORP,Democratic
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Christian
6,NORP,Democratic
6,NORP,Republican
6,NORP,Republican
6,NORP,Democrat
6,NORP,Americans
6,NORP,Democratic
6,NORP,Democrats
6,NORP,Republicans
6,NORP,American
6,NORP,American
6,NORP,Democratic
6,NORP,Democrat
6,NORP,American
6,NORP,Republican
6,NORP,Republicans
6,NORP,Democratic
6,NORP,Republican
6,NORP,Republican
6,NORP,Republicans
6,NORP,Republican
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Republican
6,NORP,Republican
6,NORP,Democrats
6,NORP,Democrats
6,NORP,American
6,NORP,American
6,NORP,Americans
6,NORP,Republican
6,NORP,Democratic
6,NORP,Republican
6,NORP,Democratic
6,NORP,American
6,NORP,Pensions
6,NORP,Americans
6,NORP,Republican
6,NORP,American
6,NORP,Republican
6,NORP,Republicans
6,NORP,Republican
6,NORP,Republicans
6,NORP,Republican
6,NORP,Republican
6,NORP,Republican
6,NORP,Republican
6,NORP,American
6,NORP,Americans
6,NORP,American
6,NORP,Republican
6,NORP,Americans
6,NORP,Ranch
6,NORP,Democratic
6,NORP,Republican
6,NORP,Democratic
6,NORP,Republican
6,NORP,Republican
6,NORP,Democratic
6,NORP,Republican
6,NORP,Republican
6,NORP,Democrats
6,NORP,Virginians
6,NORP,Republicans
6,NORP,Haines
6,NORP,Republicans
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Americans
6,NORP,Republican
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Republican
6,NORP,Republican
6,NORP,Indian Tribe
6,NORP,Indian Tribe
6,NORP,Republican
6,NORP,Americans
6,NORP,Democratic
6,NORP,Americans
6,NORP,American
6,NORP,Republican
6,NORP,Republican
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Republican
6,NORP,American
6,NORP,Arizonans
6,NORP,Arizonans
6,NORP,Republican
6,NORP,Republican
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Republican
6,NORP,American
6,NORP,American
6,NORP,Republican
6,NORP,Christian
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Republican
6,NORP,Ivermectin
6,NORP,Republican
6,NORP,Ivermectin
6,NORP,Republican
6,NORP,Democratic
6,NORP,Republicans
6,NORP,Mayorkas
6,NORP,Americans
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Americans
6,NORP,Republican
6,NORP,Californians
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Janssen
6,NORP,Americans
6,NORP,American
6,NORP,Republican
6,NORP,Jamaican
6,NORP,Patch
6,NORP,Republican
6,NORP,Canadian
6,NORP,Mexican
6,NORP,Republicans
6,NORP,French
6,NORP,Americans
6,NORP,Republican
6,NORP,Democratic
6,NORP,Democratic
6,NORP,Democratic
6,NORP,Democratic
6,NORP,Democratic
6,NORP,Democrat
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Democratic
6,NORP,Republican
6,NORP,Nazi
6,NORP,Republicans
6,NORP,R
6,NORP,R
6,NORP,American
6,NORP,Americans
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Mayorkas
6,NORP,Republican
6,NORP,Texans
6,NORP,Claritin
6,NORP,Americans
6,NORP,Catholics
6,NORP,Catholics
6,NORP,Archdiocese
6,NORP,Democrat
6,NORP,Democratic
6,NORP,Nazi
6,NORP,American
6,NORP,Democratic
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Democrat
6,NORP,African
6,NORP,Italian
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Americans
6,NORP,Americans
6,NORP,Republican
6,NORP,Haitian
6,NORP,Congressional
6,NORP,Democrats
6,NORP,Americans
6,NORP,Haitian
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,New Yorkers
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Republican
6,NORP,Americans
6,NORP,American
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Republican
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,EVENT,Covid
6,NORP,Americans
6,NORP,Central Asian
6,NORP,Americans
6,NORP,Afghan
6,NORP,Americans
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Afghan
6,NORP,DEMOCRATS
6,NORP,Americans
6,NORP,Republicans
6,NORP,Americans
6,NORP,Republicans
6,NORP,American
6,NORP,Republican
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Americans
6,NORP,Republicans
6,NORP,Americans
6,NORP,Americans
6,NORP,Democrats
6,NORP,Americans
6,NORP,Americans
6,NORP,Democratic
6,NORP,Democrats
6,NORP,Republican
6,NORP,Democrats
6,NORP,Democrats
6,NORP,Republican
6,NORP,Republican
6,NORP,Republican
6,NORP,Republican
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Democratic
6,NORP,Republican
6,NORP,Democrats
6,NORP,Republican
6,NORP,Democratic
6,NORP,Democratic
6,NORP,Democratic
6,NORP,Americans
6,NORP,Americans
6,NORP,Democrats
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,American
6,NORP,Republican
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Americans
6,NORP,Republicans
6,NORP,Democratic
6,NORP,Republican
6,NORP,Democrats
6,NORP,Republican
6,NORP,Americans
6,NORP,Texans
6,NORP,Floridians
6,NORP,Republicans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Republican
6,NORP,Republican
6,NORP,Republican
6,NORP,Republicans
6,NORP,Republican
6,NORP,American
6,NORP,Americans
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Republican
6,NORP,Texans
6,NORP,Republican
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Republican
6,NORP,Americans
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Republican
6,NORP,Americans
6,NORP,American
6,NORP,Americans
6,NORP,Americans
6,NORP,Republican
6,NORP,un-American
6,NORP,Americans
6,NORP,Republican
6,NORP,Americans
6,NORP,Americans
6,NORP,American
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Chinese
6,NORP,Chinese
6,NORP,Chinese
6,NORP,Americans
6,NORP,DEMOCRATS
6,NORP,Central Asian
6,NORP,Marist
6,NORP,Marist
6,NORP,American
6,NORP,Americans
6,NORP,Marist
6,NORP,Democrats
6,NORP,Republican
6,NORP,Americans
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Afghan
6,NORP,Americans
6,NORP,Central Asian
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Democratic
6,NORP,Californian
6,NORP,Republican
6,NORP,DEMOCRATIC
6,NORP,Californians
6,NORP,Republican
6,NORP,Republican
6,NORP,Democratic
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Republican
6,NORP,American
6,NORP,Americans
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Jefferson Parish
6,NORP,Idahoans
6,NORP,Republican
6,NORP,Idahoans
6,NORP,Idaho Statesman
6,NORP,Idahoans
6,NORP,American
6,EVENT,Vaccines
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Democrat
6,NORP,Texans
6,NORP,Texans
6,NORP,Democrats
6,NORP,Chinese
6,NORP,Vietnamese
6,NORP,Vietnamese
6,NORP,Vietnamese
6,NORP,Vietnamese
6,NORP,Democrat
6,NORP,New Yorkers
6,NORP,New Yorkers
6,NORP,Democratic
6,NORP,Republican
6,NORP,Democratic
6,NORP,Beshear
6,NORP,Republican
6,NORP,Americans
6,NORP,American
6,NORP,Democrat
6,NORP,Republican
6,NORP,American
6,NORP,Republicans
6,NORP,R
6,NORP,American
6,NORP,American
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,European
6,NORP,Republican
6,NORP,Republican
6,NORP,Americans
6,NORP,Republican
6,NORP,Americans
6,NORP,Republican
6,NORP,Texans
6,NORP,Spanish
6,NORP,Democrat
6,NORP,Democrat
6,NORP,New Yorkers
6,NORP,Americans
6,NORP,Republican
6,NORP,Oklahomans
6,NORP,Afghan
6,NORP,Americans
6,NORP,American
6,NORP,Afghan
6,NORP,Russian
6,NORP,Americans
6,NORP,Afghani
6,NORP,American
6,NORP,Afghan
6,NORP,Afghans
6,NORP,Afghan
6,NORP,Republicans
6,NORP,Americans
6,NORP,American
6,NORP,Republicans
6,NORP,Republican
6,NORP,Italian
6,NORP,Republican
6,NORP,Italian
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Democrat
6,NORP,Republican
6,NORP,Republicans
6,NORP,Republican
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Democrat
6,NORP,Democratic
6,NORP,American
6,NORP,Americans
6,NORP,American
6,NORP,Americans
6,NORP,Americans
6,NORP,Oregonians
6,NORP,Republican
6,NORP,Democratic
6,NORP,Republican
6,NORP,Republicans
6,NORP,Americans
6,NORP,American
6,NORP,DoD
6,NORP,democrats
6,NORP,American
6,NORP,Qatari
6,NORP,Americans
6,NORP,Americans
6,NORP,Americans
6,NORP,Democrats
6,NORP,Republican
6,NORP,Democrat
6,NORP,Americans
6,NORP,American
6,NORP,Republicans
6,NORP,European
6,NORP,Americans
6,NORP,Americans
6,NORP,Republicans
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Republicans
6,NORP,Republican
6,NORP,Americans
6,NORP,AndrewMark.Miller@Fox.com
6,NORP,Republican
6,NORP,Americans
6,NORP,Republican
6,NORP,Floridians
6,NORP,Floridians
6,NORP,Republican
6,NORP,DEMOCRAT
6,NORP,Democrat
6,NORP,Democrats
6,NORP,Republicans
6,NORP,Republicans
6,NORP,Democrats
6,NORP,Americans
6,NORP,Democrats
6,NORP,Democrats
6,NORP,Democrats
6,NORP,Democrats
6,NORP,Democrats
6,NORP,Democrats
6,NORP,American
7,FAC,Miami International Airport
7,FAC,the White House
7,FAC,the Port of Long Beach
7,FAC,City Hall
7,FAC,the White House
7,FAC,Rockefeller Center
7,FAC,the White House
7,FAC,the White House
7,FAC,the Oval Office
7,FAC,Capitol
7,FAC,Capitol
7,FAC,the White House
7,FAC,the White House
7,FAC,the White House
7,FAC,the White House
7,FAC,Broadway
7,FAC,the White House
7,FAC,Zurich Airport
7,FAC,the White House
7,FAC,the White House
7,FAC,the White House
7,FAC,the White House
7,FAC,the White House
7,FAC,the Border Patrol
7,FAC,the NRA-ILA Leadership Forum
7,FAC,Capitol
7,FAC,Andrews Air Force Base
7,FAC,the White House
7,FAC,Times Square
7,FAC,Jeenah Moon
7,FAC,Subang Airport
7,FAC,the Foley Square
7,FAC,Camp Hansen
7,FAC,the White House
7,FAC,Capitol
7,FAC,Capitol
7,FAC,Capitol
7,FAC,the White House
7,FAC,Denver International Airport
7,FAC,Yankee Stadium
7,FAC,the White House
7,FAC,Naval Surface Squadron
7,FAC,Capitol
7,FAC,the Hyatt Regency
7,FAC,Capitol
7,FAC,the Grand Yesha Ballroom
7,FAC,the Upper Tanana Health Center
7,FAC,the White House
7,FAC,the White House
7,FAC,the James S. Brady Press Briefing Room of
7,FAC,the James S. Brady Press Briefing Room of
7,FAC,the South Court Auditorium
7,FAC,the South Court Auditorium
7,FAC,the James S. Brady Press Briefing Room of
7,FAC,the White House
7,FAC,the White House
7,FAC,the Miami International Airport
7,FAC,the White House
7,FAC,the White House
7,FAC,San Quentin State Prison
7,FAC,the White House
7,FAC,the White House
7,FAC,the Roosevelt Room
7,FAC,the James S. Brady Press Briefing Room
7,FAC,the White House
7,FAC,Andrews Air Force Base
7,FAC,the Portland Expo
7,FAC,the White House
7,FAC,the White House
7,FAC,the White House
7,FAC,the James S. Brady Press Briefing Room
7,FAC,the White House
7,FAC,the White House
7,FAC,the White House
7,FAC,the White House
7,FAC,the Steve Jobs Theater
7,FAC,Sesame Street
7,FAC,Herald Square
7,FAC,Sesame Street
7,FAC,the White House
7,FAC,the Egg Harbor Township School District
7,FAC,Egg Harbor Township High School
7,FAC,Gracie Mansion
7,FAC,Ramstein
7,FAC,Fort Hood
7,FAC,Pentagon
7,FAC,the White House
7,FAC,the White House
7,FAC,Capitol
7,FAC,the White House
7,FAC,the White House
7,FAC,the Brady Briefing Room
7,FAC,the White House
7,FAC,the Oval Office of the White House
7,FAC,Memorial Hospital
7,FAC,the Moscow Treaty
7,FAC,the Purple Heart
7,FAC,the White House
7,FAC,the Loudoun County Government
7,FAC,the Golden State
7,FAC,Shannon Bream
7,FAC,the International Boat Builders’ Exhibition and Conference in Tampa
7,FAC,the Avenue of the Americas
7,FAC,Foley Square
7,FAC,Times Square
7,FAC,the White House
7,FAC,DELAWARE BEACH
7,FAC,Times Square
7,FAC,the White House
7,FAC,White House
7,FAC,the White House
7,FAC,the White House
7,FAC,the Golden State’s
7,FAC,the Hall of Justice
7,FAC,the Oval Office
7,FAC,the Golden State
7,FAC,Virginia Tech
7,FAC,the Arizona Treasurer
7,FAC,the White House
7,FAC,the Golden State’s
7,FAC,the Area Port of Memphis
7,FAC,Northam
7,FAC,the White House
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,6th
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,SECOND
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,third
8,ORDINAL,third
8,ORDINAL,second
8,ORDINAL,third
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,third
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,5th
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,9th
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,5th
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,third
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,fourth
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,25th
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,76th
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,12th
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,5th
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,9th
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,40th
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,First
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,third
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,First
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,third
8,ORDINAL,third
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,third
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,15th
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,2nd
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,First
8,ORDINAL,first
8,ORDINAL,third
8,ORDINAL,third
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,third
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,first
8,ORDINAL,SECOND
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,11th
8,ORDINAL,first
8,ORDINAL,second
8,ORDINAL,first
8,ORDINAL,first
