entity_label,entity_text
GPE,Tucson
GPE,Tucson
GPE,Tucson
GPE,Tucson
GPE,Tucson
GPE,Tucson
GPE,Tucson
GPE,China
GPE,China
GPE,China
GPE,China
GPE,the United States
GPE,China
GPE,China
GPE,CHINA
GPE,China
GPE,China
GPE,China
GPE,China
GPE,Wuhan
GPE,China
GPE,China
GPE,U.S.
GPE,Afghanistan
GPE,Afghanistan
GPE,AFGHANISTAN
GPE,Afghanistan
GPE,U.S.
GPE,AFGHANISTAN
GPE,Afghanistan
GPE,Afghanistan
GPE,Washington
GPE,Afghanistan
GPE,U.S.
GPE,Kabul
GPE,Afghanistan
GPE,U.S.
GPE,Afghanistan
GPE,U.S.
GPE,U.S.
GPE,U.S.
GPE,America
GPE,U.S.
GPE,Afghanistan
GPE,Afghanistan
GPE,Olympia
GPE,Washington
GPE,Washington
GPE,Olympia
GPE,Chicago
GPE,Chicago
GPE,New York City
GPE,Chicago
GPE,Florida
GPE,Tallahassee
GPE,FLORIDA
GPE,Florida
GPE,Florida
GPE,Ohio
GPE,Cincinnati
GPE,CALIFORNIA
GPE,Blacksburg
GPE,Virginia
GPE,CHICAGO
GPE,Charlottesville
GPE,Afghanistan
GPE,U.S.
GPE,Afghanistan
GPE,Kabul
GPE,U.S.
GPE,Kabul
GPE,U.S.
GPE,US
GPE,AFGHANISTAN
GPE,U.S.
GPE,R
GPE,Afghanistan
GPE,China
GPE,Russia
GPE,the United States
GPE,Afghanistan
GPE,Washington
GPE,U.S.
GPE,D-Mass.
GPE,New Mexico
GPE,Haaland
GPE,Louisiana
GPE,New Orleans
GPE,Louisiana
GPE,Mississippi
GPE,Idaho
GPE,Idaho
GPE,U.S.
GPE,Idaho
GPE,U.S.
GPE,Idaho
GPE,Idaho
GPE,Idaho
GPE,U.S.
GPE,Mexico
GPE,Washington
PERSON,Warren
GPE,New Mexico
GPE,Chicago
GPE,Chicago
GPE,Illinois
PERSON,Warren
GPE,Haaland
GPE,Sayre
GPE,Kansas
PERSON,Warren
GPE,San Francisco
GPE,California
GPE,Haaland
GPE,New Mexico
GPE,Los Angeles
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Miami Lakes
GPE,Fla.
GPE,Tampa
GPE,Tampa
GPE,Florida
GPE,Florida
GPE,U.S.
GPE,Pennsylvania
GPE,US
GPE,DC
GPE,the District of Columbia
GPE,D-Pa.
GPE,Texas
GPE,R
GPE,D-Kan.
GPE,R-Miss.
GPE,D-Colo.
GPE,New York
GPE,New York
GPE,New York
GPE,New York
GPE,Albany
GPE,N.Y.
GPE,NEW YORK’S
GPE,New York
GPE,AFGHANISTAN
GPE,New York
GPE,New York
GPE,New York
GPE,New York City
GPE,New York
GPE,Maine
GPE,Oregon
GPE,TEXAS
GPE,ABBOTT
GPE,Oregon
GPE,Oregon
GPE,Missouri
GPE,St. Louis County
GPE,City
GPE,Kansas City
GPE,Jackson County
GPE,St. Louis County
GPE,St. Louis County
GPE,U.S.
GPE,Wuhan
GPE,China
GPE,Hubei province
GPE,U.S.
GPE,Florida
GPE,Florida
GPE,Texas
GPE,Abbott
GPE,Abbott
GPE,the Republic of Ireland
GPE,Sweden
GPE,Iceland
GPE,Norway
GPE,U.K.
GPE,U.S.
GPE,England
GPE,Wales
GPE,Scotland
GPE,Northern Ireland
GPE,New Zealand
GPE,Afghanistan
GPE,U.S.
GPE,Afghanistan
GPE,Virginia
GPE,Virginia
GPE,Virginia
GPE,Virginia
GPE,Virginian
GPE,Las Vegas
GPE,Virginia
GPE,Virginia
GPE,Virginia
GPE,Alabama
GPE,AFGHANISTAN
GPE,U.S.
GPE,Afghanistan
GPE,Kabul
GPE,U.S.
GPE,Afghanistan
GPE,U.S.
GPE,Afghanistan
GPE,Alabama
GPE,Alabama
GPE,Alabama
GPE,Chicago
GPE,Washington
GPE,Chicago
GPE,the United States
GPE,U.S.
GPE,Florida
GPE,Sarasota County
GPE,Florida
GPE,Sarasota
GPE,Tampa
GPE,Politico
GPE,TEXAS
GPE,ABBOTT
GPE,Politico
GPE,Florida
GPE,Sarasota
GPE,U.S.
GPE,Canada
GPE,Mexico
GPE,U.S.
GPE,the United States
GPE,U.S.
GPE,U.S.
GPE,U.S.
GPE,China
GPE,India
GPE,Iran
GPE,Brazil
GPE,U.S.
GPE,U.S.
GPE,the United States
GPE,Connecticut
GPE,Oregon
GPE,Connecticut
GPE,PreK-12
GPE,Oregon
GPE,US
GPE,Connecticut
GPE,New Haven
GPE,Connecticut
GPE,Oregon
GPE,Washington
GPE,Washington
GPE,Texas
GPE,Abbott
GPE,TEXAS
GPE,Abbott
GPE,FLORIDA
GPE,Abbott
GPE,Texas
GPE,Florida
GPE,Florida
GPE,Broward
GPE,Miami-Dade County Public Schools
GPE,Florida
GPE,Florida
GPE,Arizona
GPE,Arizona
GPE,Florida
GPE,China
GPE,Memphis
GPE,Shenzhen
GPE,China
GPE,New Orleans
GPE,CHICAGO
GPE,Memphis
GPE,Memphis
GPE,Chicago
GPE,New York
GPE,New York
GPE,New York
GPE,Los Angeles
GPE,Los Angeles
GPE,Los Angeles
GPE,U.S.
GPE,Afghanistan
GPE,U.S.
GPE,Afghanistan
GPE,AFGHANISTAN
GPE,Afghanistan
GPE,Kabul
GPE,Afghanistan
GPE,Germany
GPE,U.S.
GPE,Afghanistan
GPE,U.S.
GPE,Afghanistan
GPE,Kandahar
GPE,U.S.
GPE,Kabul
GPE,Afghanistan
GPE,Afghanistan
GPE,R-Iowa
GPE,Kabul
GPE,Afghanistan
GPE,Afghanistan
GPE,the United States'
GPE,New York City
GPE,Philadelphia
GPE,San Fransisco
GPE,Los Angeles
GPE,U.S.
GPE,U.S.
GPE,U.S.
GPE,U.S.
GPE,Mexico
GPE,La Joya
GPE,Texas
GPE,New Mexico
GPE,New Mexico
GPE,CALIFORNIA
GPE,Silver City
GPE,Chile
GPE,New Mexico
GPE,New Mexico
GPE,Indiana
GPE,Virginia
GPE,Loudoun
GPE,Rhode Island
GPE,Oklahoma
GPE,Tennessee
GPE,Rankin County
GPE,Mississippi
GPE,Loudoun
GPE,Philadelphia
GPE,Oregon
GPE,Philadelphia
GPE,Oregon
GPE,TEXAS
GPE,Multnomah County
GPE,Portland
GPE,DALLAS
GPE,Philadelphia
GPE,California
GPE,Oakland
GPE,Calif.
GPE,Oregon
GPE,Hawaii
GPE,Louisiana
GPE,Philadelphia
GPE,Washington
GPE,D.C.
GPE,Atlanta
GPE,Berkeley
GPE,California
GPE,Kansas City
GPE,Missouri
GPE,Los Angeles
GPE,Minneapolis
GPE,Little Rock
GPE,Arkansas
GPE,Baltimore
GPE,Maryland
GPE,Danbury
GPE,Connecticut
GPE,Kentucky
GPE,Florida
GPE,Texas
GPE,Texas
GPE,Texas
GPE,Boston
GPE,New York City
GPE,Boston
GPE,New York
GPE,U.S.
PERSON,Psaki
PERSON,Psaki
GPE,Delaware
GPE,Salt Lake City
GPE,AUSTIN
GPE,DALLAS
GPE,ABBOTT
GPE,U.S.
GPE,U.S.
GPE,Texas
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Michigan
GPE,New York
GPE,New York's
GPE,Empire State
GPE,New York
GPE,Pennsylvania
GPE,Michigan
GPE,Oklahoma
GPE,Stitt
GPE,Michigan
GPE,Dearborn
GPE,Michigan
GPE,Tlaib
GPE,Dearborn
GPE,Michigan
GPE,Wayne County
GPE,Tlaib
GPE,Kentucky
GPE,Kentucky
GPE,Kentucky
GPE,Tlaib
GPE,Laredo
GPE,Arizona
GPE,U.S.
GPE,Arizona
GPE,Hugh
GPE,South Carolina
GPE,US
GPE,Haiti
GPE,Afghanistan
GPE,U.S.
GPE,China
GPE,Russia
GPE,Qatar
GPE,Yemen
GPE,Qatar
GPE,Yemen
GPE,Qatar
GPE,Qatar
GPE,Yemen
GPE,U.S.
GPE,U.S.
GPE,D-Conn.
GPE,Qatar
GPE,Yemen
GPE,U.S.
GPE,Yemen
GPE,Yemen
GPE,Saudi Arabia
GPE,Yemen
GPE,Indiana
GPE,DR
GPE,Indiana
GPE,CALIFORNIA
GPE,U.S.
GPE,McAllen
GPE,Texas
GPE,McAllen
GPE,Vallalobos
GPE,the United States
GPE,the United States
GPE,Arkansas
GPE,Arkansas
GPE,Arkansas
GPE,Cleveland
GPE,Ohio
GPE,Arkansas
GPE,Arkansas
PERSON,Psaki
GPE,US
PERSON,Psaki
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Tampa
GPE,FLORIDA
GPE,Florida
GPE,California
PERSON,Psaki
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Florida
PERSON,Psaki
PERSON,Psaki
GPE,FLORIDA
PERSON,Psaki
GPE,Houston
GPE,America
GPE,Texas
GPE,Texas
GPE,Abbott
GPE,Texas
GPE,Dallas
GPE,Texas
GPE,Florida
GPE,Texas
GPE,Abbott
GPE,Abbott
GPE,Abbott
GPE,Florida
GPE,Abbott
GPE,New Jersey
GPE,New Jersey
GPE,New York City’s
GPE,D-N.Y.
GPE,U.S.
GPE,D-Mass.
GPE,New York
GPE,U.S.
GPE,Florida
GPE,Florida
PERSON,Psaki
GPE,Florida
PERSON,PSAKI
GPE,FLORIDA
PERSON,Psaki
GPE,Florida
GPE,New York
GPE,Michigan
GPE,Pennsylvania
GPE,Florida
GPE,Texas
PERSON,Psaki
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Florida
PERSON,Psaki
PERSON,Psaki
GPE,New York City
GPE,U.S.
GPE,North Dakota
GPE,Washington
GPE,D.C.
GPE,U.S.
GPE,North Dakota
GPE,California
GPE,New York
GPE,Hawaii
GPE,Oregon
GPE,Texas
GPE,Georgia
GPE,California
GPE,New York
GPE,Mississippi
GPE,Mississippi
GPE,Texas
GPE,WASHINGTON
GPE,Florida
GPE,Texas
GPE,Mississippi
GPE,Mississippi
GPE,Mississippi
GPE,U.S.
GPE,the United States
GPE,U.S.
GPE,U.S.
GPE,U.S.
GPE,Texas
GPE,Abbott
GPE,Texas
GPE,Del Rio
GPE,Texas
GPE,the United States
GPE,Mexico
GPE,Mexico
GPE,the United States
GPE,South Carolina
GPE,Charleston
GPE,the United States-Mexico
GPE,Washington
GPE,South Carolina
GPE,U.S.
GPE,New Jersey
GPE,New Jersey
GPE,New York
GPE,New York
GPE,New Jersey
GPE,New York City
GPE,Bronx
GPE,New York
GPE,New York
GPE,New York City
GPE,U.S.
GPE,US
GPE,R
GPE,WASHINGTON DC
GPE,America
GPE,Pelosi’s
GPE,Pelosi
GPE,R
GPE,America
GPE,Pelosi
GPE,Pelosi
GPE,Pelosi
GPE,R-Md.
GPE,Washington
GPE,R-Calif.
GPE,R-Ga.
GPE,Pelosi
GPE,Georgia
GPE,Atlanta
GPE,Atlanta
GPE,Washington
GPE,D.C.
GPE,Kansas City
GPE,Mo.
GPE,Nevada
GPE,Los Angeles
GPE,U.S.
GPE,Broward County
GPE,Florida
GPE,St. Louis
GPE,Mo.
GPE,U.S.
GPE,Texas
GPE,Texas
GPE,El Paso
GPE,Abbott
GPE,Texas
GPE,Austin
GPE,Texas
GPE,Abbott
GPE,Texas
GPE,the United States
GPE,Abbott
GPE,Abbott
GPE,Texas
GPE,Del Rio
GPE,Texas
GPE,U.S.
GPE,Abbott
GPE,La Joya
GPE,Texas
GPE,Texas
GPE,Texas
GPE,Abbott
GPE,Mexico
GPE,D-Mo.
GPE,U.S.
GPE,Missouri
GPE,Black
GPE,Alabama
GPE,Missouri
GPE,Utah
GPE,Kentucky
GPE,California
GPE,Texas
GPE,D-Calif.
GPE,Calif.
GPE,Texas
GPE,Texas
GPE,Pelosi
GPE,PELOSI
GPE,Pelosi’s
GPE,Massie
GPE,Massie
GPE,Florida
GPE,South Carolina
GPE,Kentucky
GPE,R-Ga.
GPE,Pelosi
GPE,Washington
GPE,D.C.
GPE,WASHINGTON
GPE,D.C.
GPE,U.S.
GPE,R-N.Y.
GPE,Scribd
GPE,WASHINGTON DC
GPE,U.S.
GPE,Texas
GPE,Abbott
GPE,Texas
GPE,Abbott
GPE,Texas
GPE,the United States
GPE,Abbott
GPE,Abbott
GPE,Texas
GPE,Abbott
GPE,ABBOTT
GPE,TEXAS
GPE,Abbott
GPE,Texas
GPE,Texas
GPE,Abbott
GPE,Abbott
GPE,Texas
GPE,D-Calif.
GPE,Fla.
GPE,R
GPE,Fla.
GPE,Pelosi
GPE,North Carolina
GPE,U.S.
GPE,Washington
GPE,D.C.
GPE,R-Ga.
GPE,Texas
GPE,Georgia
GPE,India
GPE,the United States
GPE,D-Ohio
GPE,the United States
GPE,Washington
GPE,D.C.
GPE,New York
GPE,California
GPE,Washington
GPE,Lower Macungie Township
GPE,Pa.
GPE,New York City
GPE,California
GPE,U.S.
GPE,Missouri
GPE,Alabama
GPE,West Virginia
GPE,Detroit
GPE,Louisiana
GPE,New Jersey
GPE,U.S.
GPE,Kentucky
GPE,the United States
GPE,New York
GPE,California
GPE,America
GPE,the United States
GPE,New York City
GPE,New York City
GPE,Washington
GPE,D.C.
GPE,Texas
GPE,Texas
GPE,Texas
GPE,TEXAS
GPE,Texas
GPE,U.S.
GPE,Fla.
GPE,R
GPE,Fla.
GPE,D-Calif.
GPE,Pelosi
GPE,U.S.
GPE,R-Calif.
GPE,America
GPE,Pelosi
GPE,Pelosi
GPE,ARREST
GPE,Pelosi
GPE,R
GPE,Fla.
GPE,U.S.
GPE,Nevada
GPE,Kansas City
GPE,Mo.
GPE,Washington
GPE,U.S.
GPE,San Antonio
GPE,Abbott
GPE,San Antonio
GPE,Bexar County
GPE,Abbott
GPE,Abbott
GPE,Bexar County
GPE,Pelosi
GPE,R-Calif.
GPE,Pelosi
GPE,Maine
GPE,Court
GPE,Maine
GPE,Maine
GPE,San Antonio
GPE,Texas
GPE,Maine
GPE,California
GPE,New York
GPE,New York City Health and Hospitals
GPE,Washington
GPE,New York City
GPE,New York City
GPE,R-Mich.
GPE,India
GPE,Pennsylvania
GPE,Michigan
GPE,Nevada
GPE,Kansas City
GPE,Kansas City
GPE,Kansas City
GPE,Kansas City
GPE,America
GPE,Texas
GPE,Arizona
GPE,PHILADELPHIA
GPE,Texas
GPE,Texas
GPE,ABBOTT
GPE,US
GPE,Texas
GPE,Texas
GPE,New York City
GPE,CALIFORNIA
GPE,New York
GPE,Connecticut
GPE,Missouri
GPE,Alabama
GPE,Kansas City
GPE,Mo.
GPE,Kansas City
GPE,Kansas City
GPE,Missouri
GPE,Los Angeles
GPE,New York City
GPE,Nevada
GPE,Yolo County
GPE,Calif.
GPE,Oregon
GPE,Oregon
GPE,Idaho
GPE,Virginia
GPE,Los Angeles
GPE,St. Louis
GPE,Pennsylvania
GPE,Pittsburgh
GPE,Michigan
GPE,New York
GPE,New Jersey
GPE,New York
GPE,Florida
GPE,Nebraska
GPE,R-Mont.
GPE,U.S.
GPE,D-Calif.
GPE,Jordan
GPE,Washington
GPE,USA
GPE,"Washington,"
GPE,DC
GPE,D-Calif.
GPE,U.S.
GPE,California
GPE,California
PERSON,Psaki
GPE,Washington
GPE,the United States
GPE,America
GPE,the United States
GPE,U.S.
GPE,Washington
GPE,the United States
GPE,Washington
GPE,D.C.
PERSON,Psaki
GPE,California
GPE,New York City
GPE,the United States
PERSON,Psaki
GPE,the United States
GPE,America
GPE,the United States
GPE,Hollywood
GPE,Los Angeles
GPE,Los Angeles County's
GPE,China
GPE,U.S.
GPE,the United States
GPE,US
PERSON,Psaki
GPE,Washington
GPE,VA
GPE,VA
GPE,New York City
GPE,New York City
GPE,New York City
GPE,Los Angeles
GPE,Provincetown
GPE,Massachusetts
GPE,New York City
GPE,New York
GPE,New York City
GPE,New York City
GPE,New York City
GPE,New York City
GPE,New York City
GPE,New York
GPE,Becca
GPE,US
GPE,3rd District
GPE,Louisiana
GPE,New Orleans
GPE,Louisiana
GPE,Louisiana
GPE,Arkansas
GPE,Arkansas
GPE,Arkansas
GPE,Missouri
GPE,St. Louis
GPE,St. Louis County
GPE,ST
GPE,St. Louis and St. Louis County
GPE,the City of St. Louis
GPE,St. Louis County
GPE,Del Rio
GPE,Texas
GPE,U.S.
GPE,U.S.
GPE,U.S.
ORG,Moderna
GPE,U.S.
GPE,Washington
PERSON,Psaki
PERSON,Psaki
PERSON,Psaki
GPE,Texas
GPE,Texas
GPE,Texas
GPE,TEXAS
GPE,DC
GPE,Texas
GPE,Texas
GPE,Washington
GPE,D.C.
GPE,Texas
GPE,Howard’s
GPE,Texas
GPE,U.S.
GPE,Maine
GPE,Washington
GPE,Texas
GPE,Washington
GPE,Texas
PERSON,Psaki
GPE,Pelosi
GPE,California
GPE,Texas
GPE,Pelosi
GPE,Del Rio
GPE,Texas
GPE,McAllen
GPE,Texas
GPE,U.S.
GPE,U.S.
GPE,Mexico
GPE,America
GPE,America
GPE,Texas
GPE,Texas
GPE,Texas
GPE,Texas
GPE,Washington
GPE,D.C.
GPE,Washington
GPE,Texas
GPE,Abbott
GPE,Texas
GPE,D.C.
GPE,Washington
GPE,Texas
PERSON,Psaki
PERSON,Psaki
GPE,Texas
GPE,Florida
GPE,Tampa
GPE,Texas
GPE,Washington
GPE,D.C.
GPE,Texas
GPE,Washington
GPE,D.C.
GPE,Texas
GPE,Abbott
GPE,Texas
GPE,U.S.
GPE,U.S.
GPE,Texas
GPE,Texas
GPE,U.S.
GPE,U.S.
GPE,China
GPE,Texas
GPE,Washington
GPE,D.C.
GPE,Washington
GPE,Texas
GPE,D.C.
GPE,Texas
GPE,Texas
GPE,D.C.
GPE,Texas
GPE,TEXAS
GPE,WASHINGTON
GPE,Washington
GPE,D.C.
GPE,Texas
GPE,Texas State
GPE,Texas
GPE,Texas
GPE,Washington
GPE,D.C.
GPE,D.C.
GPE,Washington
GPE,Texas
GPE,Washington
GPE,D.C.
GPE,Maine
GPE,Texas
GPE,Washington
GPE,D.C.
GPE,Texas
GPE,DC
GPE,Washington
GPE,Texas
GPE,Texas
GPE,Texas
GPE,Texas State
GPE,Texas
GPE,Washington
GPE,D.C.
GPE,The United States
GPE,Miami Beach
GPE,Michigan
GPE,America
GPE,New York
GPE,Washington
GPE,D.C.
GPE,Los Angeles
NORP,Americans
NORP,American
NORP,American
NORP,Democratic
NORP,AndrewMark.Miller@Fox.com
NORP,American
NORP,Republicans
NORP,Republican
NORP,Montanans
NORP,Haitians
NORP,Republicans
NORP,Americans
NORP,Americans
NORP,AMERICANS
NORP,Republicans
NORP,Democrat
NORP,Americans
NORP,American
NORP,Americans
NORP,Americans
NORP,Americans
NORP,American
NORP,American
NORP,Republicans
NORP,American
NORP,Americans
NORP,Afghan
NORP,American
NORP,American
NORP,Republican
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Republicans
NORP,American
NORP,Republican
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,American
NORP,Democratic
NORP,Republican
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,African
NORP,Republican
NORP,Americans
NORP,Americans
NORP,Texans
NORP,Republicans
NORP,Americans
NORP,Republicans
NORP,American
NORP,Republican
NORP,Republicans
NORP,Americans
NORP,Republican
NORP,Democrats
NORP,American
NORP,Americans
NORP,Americans
NORP,American
NORP,American
NORP,Americans
NORP,Americans
NORP,Americans
NORP,AndrewMark.Miller@Fox.com
NORP,Americans
NORP,Americans
NORP,American
NORP,American
NORP,Americans
NORP,American
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Republican
NORP,Americans
NORP,American
NORP,Republicans
NORP,Republicans
NORP,Americans
NORP,Chinese
NORP,Democrat
NORP,Democrats
NORP,Americans
NORP,Democratic
NORP,Democratic
NORP,Democrats
NORP,AndrewMark.Miller@Fox.com
NORP,Americans
NORP,Hispanics
NORP,Democrats
NORP,Republicans
NORP,Americans
NORP,Republican
NORP,Democrat
NORP,Democrats
NORP,Americans
NORP,Americans
NORP,AndrewMark.Miller@Fox.com
NORP,Congressional
NORP,AndrewMark.Miller@Fox.com
NORP,Americans
NORP,Republican
NORP,Americans
NORP,Democrats
NORP,Ukrainian
NORP,Republican
NORP,Republican
NORP,Republican
NORP,AndrewMark.Miller@Fox.com
NORP,AndrewMark.Miller@Fox.com
NORP,NEW YORKERS
NORP,Republicans
NORP,Republican
NORP,Marines
NORP,Americans
NORP,Americans
NORP,Republican
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Californians
NORP,anti-Muslim
NORP,Democratic
NORP,Democrats
NORP,Democrats
NORP,Democrats
NORP,Democrats
NORP,Democrats
NORP,Democrat
NORP,Republicans
NORP,Democrats
NORP,Democrats
NORP,Democrats
NORP,Republicans
NORP,R
NORP,Republicans
NORP,Republicans
NORP,Democrats
NORP,Democrats
NORP,Democrats
NORP,Democratic
NORP,Republican
NORP,Republicans
NORP,Republicans
NORP,Democrats
NORP,Americans
NORP,Americans
NORP,FAUCI
NORP,Americans
NORP,Democrat
NORP,Republican
NORP,Americans
NORP,American
NORP,American
NORP,American
NORP,American
NORP,Republican
NORP,Democrats
NORP,Republicans
NORP,American
NORP,Democrats
NORP,Americans
NORP,Republican
NORP,Democratic
NORP,American
NORP,Republicans
NORP,REPUBLICAN
NORP,Republican
NORP,Republican
NORP,Democrats
NORP,Republicans
NORP,Democrat
NORP,Republican
NORP,Republican
NORP,Democrats
NORP,Republicans
NORP,Democrats
NORP,Republicans
NORP,Democrats
NORP,Democrats
NORP,AndrewMark.Miller@Fox.com
NORP,Americans
NORP,Americans
NORP,Republican
NORP,Alabamians
NORP,Americans
NORP,un-American
NORP,Americans
NORP,American
NORP,Chinese
NORP,Chinese
NORP,Americans
NORP,Americans
NORP,Republican
NORP,South African
NORP,AndrewMark.Miller@Fox.com
NORP,American
NORP,Americans
NORP,American
NORP,Americans
NORP,American
NORP,Republicans
NORP,Republican
NORP,DEMOCRATS
NORP,Republican
NORP,Democrat
NORP,AndrewMark.Miller@Fox.com
NORP,Americans
NORP,Americans
NORP,Chinese
NORP,Chinese
NORP,Americans
NORP,Chinese
NORP,Republicans
NORP,Democrats
NORP,Americans
NORP,Republicans
NORP,Independents
NORP,Democrats
NORP,Americans
NORP,American
NORP,American
NORP,American
NORP,African
NORP,American
NORP,African
NORP,Guatemalan
NORP,Americans
NORP,Mexican
NORP,Mexican
NORP,American
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,FAUCI
NORP,Americans
NORP,FAUCI
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Democrat
NORP,American
NORP,Floridians
NORP,American
NORP,Republican
NORP,Texans
NORP,European
NORP,Austrians
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Republican
NORP,R
NORP,American
NORP,Republicans
NORP,Republican
NORP,Republicans
NORP,Republicans
NORP,Republican
NORP,Republicans
NORP,Republicans
NORP,Democrats
NORP,Republicans
NORP,Democratic
NORP,Democratic
NORP,Democrats
NORP,Republicans
NORP,Democrats
NORP,Christian
NORP,Americans
NORP,Communist
NORP,Democrats
NORP,American
NORP,Democrat
NORP,American
NORP,Republican
NORP,Republican
NORP,Republican
NORP,American
NORP,American
NORP,Democratic
NORP,Republican
NORP,Republican
NORP,Republicans
NORP,Republican
NORP,Republicans
NORP,Republicans
NORP,Republican
NORP,Republican
NORP,Democrats
NORP,Democrats
NORP,American
NORP,American
NORP,Americans
NORP,Republican
NORP,American
NORP,American
NORP,Americans
NORP,American
NORP,Republican
NORP,AndrewMark.Miller@Fox.com
NORP,Democrats
NORP,Democrats
NORP,Americans
NORP,Republicans
NORP,Republicans
NORP,Democrats
NORP,pre-K.
NORP,Democrats
NORP,American
NORP,American
NORP,Pensions
NORP,Americans
NORP,Republican
NORP,American
NORP,Republican
NORP,Americans
NORP,Americans
NORP,Fauci
NORP,Democrats
NORP,Republican
NORP,American
NORP,Democrats
NORP,Americans
NORP,American
NORP,Republicans
NORP,Republican
NORP,Republicans
NORP,Republican
NORP,Republican
NORP,Republican
NORP,Republican
NORP,American
NORP,Americans
NORP,American
NORP,Republican
NORP,Americans
NORP,American
NORP,Republican
NORP,Swedish
NORP,Western
NORP,British
NORP,Western
NORP,Indian Tribe
NORP,Indian Tribe
NORP,Republican
NORP,Republicans
NORP,Haines
NORP,Americans
NORP,American
NORP,Republican
NORP,Americans
NORP,Democratic
NORP,Marine
NORP,Americans
NORP,Americans
NORP,American
NORP,American
NORP,AndrewMark.Miller@Fox.com
NORP,Arizonans
NORP,Arizonans
NORP,Republican
NORP,Republican
NORP,Republican
NORP,Ivermectin
NORP,Republican
NORP,Ivermectin
NORP,Republican
NORP,Democratic
NORP,Republicans
NORP,Mayorkas
NORP,Americans
NORP,Democrats
NORP,Republicans
NORP,Americans
NORP,Republican
NORP,Californians
NORP,AndrewMark.Miller@Fox.com
NORP,Christian
NORP,AndrewMark.Miller@Fox.com
NORP,Italian
NORP,Democratic
NORP,Italian
NORP,Democratic
NORP,FRENCH
NORP,Republican
NORP,AndrewMark.Miller@Fox.com
NORP,Americans
NORP,Americans
NORP,Floridians
NORP,Floridians
NORP,Floridians
NORP,Democratic
NORP,Republican
NORP,Americans
NORP,Democratic
NORP,New Jerseyans
NORP,Democrats
NORP,New Yorkers
NORP,AndrewMark.Miller@Fox.com
NORP,Republican
NORP,Democratic
NORP,Democratic
NORP,Democratic
NORP,Democratic
NORP,Democratic
NORP,Democratic
NORP,American
NORP,Americans
NORP,Americans
NORP,Republican
NORP,Republican
NORP,Republican
NORP,Republican
NORP,American
NORP,Asians
NORP,American Indians
NORP,Asian
NORP,AndrewMark.Miller@Fox.com
NORP,Republican
NORP,Republican
NORP,Americans
NORP,Republican
NORP,Civilian
NORP,Democrat
NORP,Republicans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Democratic
NORP,Americans
NORP,Republican
NORP,Texans
NORP,Claritin
NORP,Americans
NORP,Catholics
NORP,Catholics
NORP,Archdiocese
NORP,Democratic
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Democrat
NORP,African
NORP,Italian
NORP,Haitian
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Democratic
NORP,Haitian
NORP,Democrat
NORP,Democrats
NORP,Democrat
NORP,French
NORP,Democrat
NORP,Democrat
NORP,Democrat
NORP,Democrat
NORP,Republicans
NORP,Republican
NORP,Virginians
NORP,AndrewMark.Miller@Fox.com
NORP,Republican
NORP,Americans
NORP,American
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Republican
NORP,Americans
NORP,Americans
NORP,Americans
EVENT,Covid
NORP,Democrat
NORP,Democratic
NORP,Republican
NORP,Americans
NORP,AndrewMark.Miller@Fox.com
NORP,Americans
NORP,Central Asian
NORP,Americans
NORP,Afghan
NORP,Americans
NORP,Republicans
NORP,Democrats
NORP,Afghan
NORP,DEMOCRATS
NORP,Americans
NORP,Republicans
NORP,Americans
NORP,Republicans
NORP,American
NORP,Republican
NORP,Americans
NORP,Americans
NORP,Americans
NORP,Marxist
NORP,Marxist
NORP,Americans
NORP,Democrats
NORP,Americans
NORP,Republicans
NORP,Americans
NORP,Americans
NORP,Democrats
NORP,Americans
NORP,Americans
NORP,Democratic
NORP,Democrats
NORP,Republican
NORP,Democrats
NORP,Democrats
NORP,Republican
NORP,Republican
NORP,Republican
NORP,Republican
NORP,Democrats
NORP,Republicans
NORP,Republicans
NORP,Democratic
NORP,Republican
NORP,Democrats
NORP,Republican
NORP,Democratic
NORP,Democratic
NORP,Democratic
NORP,Americans
NORP,Americans
NORP,Democrats
NORP,Americans
NORP,Americans
NORP,Americans
